CRN_final,cohort,grant_date_real,grant_year,Award Offered (£),Sector,Enterprise Size,enterprise_size_clean,Is Lead Participant,Innovate UK Product Type,prior_iuk_grant_received,total_iuk_grants,grant_rank,Address Region,is_crf,prior_source_grant,inc_date,company_age_at_grant,R/O Postal region,Legal form,SME indicator,Number of current directors,no_financial_data,pregrant_year,pregrant_current_assets,pregrant_current_liabilities,pregrant_total_assets,pregrant_long_term_liabilities,pregrant_net_tangible_assets,pregrant_fixed_assets,pregrant_turnover,pregrant_profit_loss,pregrant_creditors,pregrant_total_liabilities,pregrant_net_assets,pregrant_current_ratio,pregrant_leverage_ratio,pregrant_working_capital,pregrant_profit_margin,pregrant_roa,corporate_psc_flag,sic_code_dg,accounts_overdue,last_accounts_date,n_grant_rows,total_award_allgrants,first_grant_year,last_grant_year,prior_iuk_grant_received_ever,survival_36m_final,follow_on_equity_3yr,further_grant_bh
NI619528,Cohort C,2018-04-01,2018,17500.0,Clean Growth & Infrastructure,Micro,Micro,No,Feasibility Studies,1.0,2.0,1.0,Northern Ireland,False,,2013-07-26,4.7,Northern Ireland,Private Limited,1.0,2,0,2017,96085,-1135.0,96113,-262833.0,94978,28.0,,,,-263968.0,-167855.0,84.656,2.746433885114397,94950.0,,,0,27520.0,0,2025-10-20,1,17500.0,2018,2018,1.0,1,,
10614759,Cohort C,2018-04-01,2018,69927.0,Clean Growth & Infrastructure,Micro/small,Micro/Small,Yes,Feasibility Studies,1.0,2.0,1.0,London,False,,2017-02-13,1.1,London Outer,Private Limited,1.0,0,0,2017,21701,-7373.0,70641,,63268,48940.0,,,,-7373.0,63268.0,2.943,0.1043728146543792,14328.0,,,0,49319.0,1,2021-03-01,1,69927.0,2018,2018,1.0,1,,
NI069438,Cohort A,2018-04-12,2018,42000.0,,,,,,,,,,False,0.0,2008-06-03,9.9,,Private Limited,1.0,1,0,2017,11878,-97345.0,30187,,-67158,18309.0,,,,-97345.0,127532.0,-0.12,-3.225,109223.0,,,0,59111.0,0,2025-06-24,1,42000.0,2018,2018,,1,,
09040173,Cohort A,2018-04-16,2018,15000.0,,,,,,,,,,False,0.0,2014-05-14,3.9,,Guarantee,1.0,4,0,2017,6022,-893.0,6022,,5129,,7492.0,-7095.0,850.0,-893.0,6915.0,-6.74,-0.148,6915.0,-0.947,-1.178,0,88990.0,0,2026-02-27,3,33368.0,2018,2019,,1,,
07690869,Cohort A,2018-04-18,2018,50000.0,,,,,,,,,,False,1.0,2011-07-04,6.8,,Guarantee,1.0,2,0,2017,38890,-1238.0,38890,-1440.0,37652,,,,,-2678.0,41568.0,-31.41,-0.069,40128.0,,,0,59140.0,0,2025-12-31,4,146950.0,2018,2019,,1,,
03219540,Cohort A,2018-04-18,2018,14960.0,,,,,,,,,,False,0.0,1996-07-02,21.8,,Private Limited,1.0,2,0,2017,3933358,-1153882.0,4388892,-9002.0,3234088,455534.0,,,498910.0,-1162884.0,5551776.0,-3.41,-0.265,5087240.0,,,0,47910.0,0,2025-07-11,5,62329.0,2018,2021,,1,,
08191807,Cohort A,2018-04-19,2018,14832.0,,,,,,,,,,False,0.0,2012-08-28,5.6,,Private Limited,1.0,2,0,2017,123709,-243923.0,281886,,37963,158177.0,,,,-243923.0,525809.0,-0.51,-0.865,367632.0,,,0,69201.0,0,2026-05-30,2,19832.0,2018,2019,,1,,
01541046,Cohort A,2018-04-19,2018,27420.0,,,,,,,,,,False,0.0,1981-01-23,37.2,,Charitable organization,1.0,9,0,2017,3335000,-3362000.0,38100000,-8582000.0,34738000,34765000.0,13203000.0,-15000.0,434000.0,-11944000.0,50044000.0,-0.99,-0.313,6697000.0,-0.001,0.0,0,91030.0,0,2025-11-19,3,50677.0,2018,2022,,1,,
09081545,Cohort C,2018-05-01,2018,121892.0,Clean Growth & Infrastructure,Micro/small,Micro/Small,No,Feasibility Studies,1.0,2.0,1.0,Yorkshire and The Humber,False,,2014-11-06,3.5,Yorks & Humberside,Private Limited,1.0,0,0,2017,148013,-104899.0,148013,,43114,,,,32587.0,-104899.0,43114.0,1.411,0.7087147750535426,43114.0,,,0,70229.0,1,2022-03-24,1,121892.0,2018,2018,1.0,1,,
05750083,Cohort C,2018-05-01,2018,212023.0,Clean Growth & Infrastructure,Medium,Medium,Yes,Feasibility Studies,1.0,5.0,1.0,London,False,,2006-03-21,12.1,South Eastern,Private Limited,1.0,7,0,2017,2305874,-1351817.0,2482835,-34781.0,1131018,176961.0,,,,-1386598.0,1096237.0,1.706,0.5584736802888634,954057.0,,,0,71111.0,0,2026-03-30,1,212023.0,2018,2018,1.0,1,,
04944069,Cohort C,2018-05-01,2018,87696.0,Clean Growth & Infrastructure,Small,Small,Yes,EU-Funded,0.0,1.0,1.0,London,False,,2003-10-27,14.5,London Inner,Private Limited,1.0,2,0,2017,2307571,-965944.0,2461938,-25396.0,1449914,154367.0,,,82543.0,-991340.0,1470598.0,2.389,0.4026665171909284,1341627.0,,,0,71111.0,0,2025-10-31,1,87696.0,2018,2018,0.0,1,,
08148527,Cohort A,2018-05-02,2018,13485.0,,,,,,,,,,False,0.0,2012-07-18,5.8,,Charitable organization,1.0,8,0,2017,102304,-3320.0,106927,,103607,4623.0,200256.0,60524.0,20.0,-3320.0,110247.0,-30.81,-0.031,105624.0,0.302,0.566,0,90030.0,0,2025-11-07,2,29485.0,2018,2019,,1,,
08365470,Cohort A,2018-05-02,2018,5675.0,,,,,,,,,,False,1.0,2013-01-17,5.3,,Private Limited,1.0,0,0,2017,9451,-1720.0,9451,-11097.0,7731,,,,,-12817.0,22268.0,-5.49,-1.356,11171.0,,,0,90020.0,0,2025-02-06,2,34525.0,2018,2021,,1,,
08932930,Cohort A,2018-05-02,2018,0.0,,,,,,,,,,False,0.0,2014-03-11,4.1,,Private Limited,1.0,2,0,2017,161,,211,,211,50.0,,,,,,,,,,,0,59111.0,0,2025-12-30,2,12500.0,2018,2022,,1,0.0,0.0
06425904,Cohort A,2018-05-02,2018,15000.0,,,,,,,,,,False,1.0,2007-11-13,10.5,,Private Limited,1.0,7,0,2017,2986903,-1368491.0,2999057,,1630566,12154.0,2471467.0,638826.0,34399.0,-1368491.0,4367548.0,-2.18,-0.456,4355394.0,0.258,0.213,0,82990.0,0,2026-02-02,2,35000.0,2018,2020,,1,,
07681843,Cohort A,2018-05-02,2018,7500.0,,,,,,,,,,False,1.0,2011-06-24,6.9,,Private Limited,1.0,1,0,2017,6115,-9066.0,7066,,-2000,951.0,,,6210.0,-9066.0,16132.0,-0.67,-1.283,15181.0,,,0,59111.0,0,2026-02-26,2,207500.0,2018,2021,,1,,
07799526,Cohort A,2018-05-02,2018,2500.0,,,,,,,,,,False,1.0,2011-10-06,6.6,,Private Limited,1.0,1,0,2017,33875,-27272.0,38455,,11183,4580.0,,,,-27272.0,65727.0,-1.24,-0.709,61147.0,,,0,59111.0,0,2025-05-13,1,2500.0,2018,2018,,1,,
08616578,Cohort A,2018-05-02,2018,16000.0,,,,,,,,,,False,1.0,2013-07-19,4.8,,Private Limited,1.0,1,0,2017,36357,-39236.0,36357,,-2879,,,,,-39236.0,75593.0,-0.93,-1.079,75593.0,,,0,59111.0,0,2025-08-22,1,16000.0,2018,2018,,1,,
09580745,Cohort A,2018-05-02,2018,5000.0,,,,,,,,,,False,1.0,2015-05-08,3.0,,Private Limited,1.0,1,0,2017,134608,-124680.0,134608,,9928,,,,,-124680.0,259288.0,-1.08,-0.926,259288.0,,,0,59111.0,0,2026-01-23,2,5000.0,2018,2019,,1,,
10061465,Cohort A,2018-05-02,2018,3000.0,,,,,,,,,,False,1.0,2016-03-14,2.1,,Private Limited,1.0,3,0,2017,13729,-12314.0,15210,,2896,1481.0,43954.0,-2604.0,,-12314.0,27524.0,-1.11,-0.81,26043.0,-0.059,-0.171,0,59111.0,0,2025-03-27,2,9185.0,2018,2022,,1,,
04032878,Cohort A,2018-05-02,2018,5500.0,,,,,,,,,,False,1.0,2000-07-13,17.8,,Private Limited,1.0,2,0,2017,154676,-110048.0,156899,-43307.0,46851,2223.0,,,-530.0,-153355.0,310254.0,-1.41,-0.977,264724.0,,,0,59111.0,0,2025-09-17,5,139220.0,2018,2022,,1,,
08406857,Cohort A,2018-05-02,2018,6237.74,,,,,,,,,,False,1.0,2013-02-18,5.2,,Private Limited,1.0,1,0,2017,297505,-359140.0,298511,,-60629,1006.0,,,26928.0,-359140.0,657651.0,-0.83,-1.203,656645.0,,,0,59111.0,1,2025-10-29,3,12062.74,2018,2021,,1,,
03727114,Cohort A,2018-05-02,2018,0.0,,,,,,,,,,False,0.0,1999-03-05,19.2,,Private Limited,1.0,1,0,2017,166869,-156514.0,166869,,10355,,,,17980.0,-156514.0,323383.0,-1.07,-0.938,323383.0,,,0,59111.0,0,2025-12-12,2,19500.0,2018,2020,,1,,
04547298,Cohort A,2018-05-02,2018,7294.41,,,,,,,,,,False,1.0,2002-09-27,15.6,,Private Limited,1.0,0,0,2017,16395,-54489.0,20787,-141671.0,-33702,4392.0,,,18570.0,-196160.0,216947.0,-0.3,-9.437,70884.0,,,0,59111.0,1,2021-12-15,3,59294.41,2018,2022,,1,,
03985105,Cohort A,2018-05-02,2018,10500.0,,,,,,,,,,False,1.0,2000-04-27,18.0,,Private Limited,1.0,2,0,2017,416355,-324947.0,424706,,99759,8351.0,811450.0,24594.0,5188.0,-324947.0,749653.0,-1.28,-0.765,741302.0,0.03,0.058,0,59111.0,0,2026-03-18,4,59910.0,2018,2020,,1,,
08213193,Cohort A,2018-05-02,2018,2500.0,,,,,,,,,,False,1.0,2012-09-13,5.6,,Private Limited,1.0,1,0,2017,305992,-239867.0,305992,-32390.0,66125,,,,,-272257.0,578249.0,-1.28,-0.89,545859.0,,,0,90030.0,1,2025-01-30,2,21500.0,2018,2021,,1,,
07834532,Cohort A,2018-05-02,2018,0.0,,,,,,,,,,False,0.0,2011-11-03,6.5,,Private Limited,1.0,1,0,2017,8473,-9257.0,10073,,816,1600.0,,,,-9257.0,19330.0,-0.92,-0.919,17730.0,,,0,59111.0,0,2026-02-17,2,15000.0,2018,2019,,1,,
08559329,Cohort A,2018-05-02,2018,1000.0,,,,,,,,,,False,1.0,2013-06-06,4.9,,Private Limited,1.0,1,0,2017,5847,-2780.0,8544,-432.0,5764,2697.0,,,,-3212.0,11756.0,-2.1,-0.376,8627.0,,,0,59120.0,0,2025-12-19,2,17500.0,2018,2022,,1,,
03443981,Cohort A,2018-05-02,2018,500.0,,,,,,,,,,False,0.0,1997-10-02,20.6,,Charitable organization,1.0,11,0,2017,49268,-21243.0,397449,,376206,348181.0,308162.0,-1617.0,474.0,-21243.0,418692.0,-2.32,-0.053,70511.0,-0.005,-0.004,0,59112.0,0,2025-12-22,3,32791.0,2018,2018,,1,,
03561597,Cohort A,2018-05-02,2018,9500.0,,,,,,,,,,False,1.0,1998-05-11,20.0,,Private Limited,1.0,3,0,2017,3888179,-2451468.0,9295855,-685594.0,6631209,5407676.0,10975157.0,2046210.0,-73715.0,-3137062.0,12432917.0,-1.59,-0.337,6339647.0,0.186,0.22,0,59140.0,0,2025-09-16,5,166502.9,2018,2020,,1,,
NI603721,Cohort A,2018-05-02,2018,4000.0,,,,,,,,,,False,0.0,2010-07-07,7.8,,Private Limited,1.0,3,0,2017,545055,-432479.0,550593,,118114,5538.0,,,,-432479.0,983072.0,-1.26,-0.785,977534.0,,,0,59111.0,0,2024-09-25,4,134837.0,2018,2021,,1,,
10236779,Cohort A,2018-05-02,2018,2200.0,,,,,,,,,,False,1.0,2016-06-16,1.9,,Private Limited,1.0,1,0,2017,2250,-2720.0,2250,,-470,,,,,-2720.0,4970.0,-0.83,-1.209,4970.0,,,0,59111.0,0,2026-01-21,4,30150.0,2018,2022,,1,,
07521806,Cohort A,2018-05-02,2018,4000.0,,,,,,,,,,False,0.0,2011-02-08,7.2,,Private Limited,1.0,2,0,2017,3006,-2121.0,3006,-840.0,885,,,,,-2961.0,5967.0,-1.42,-0.985,5127.0,,,0,59111.0,0,2025-10-17,2,16000.0,2018,2018,,1,,
07349733,Cohort A,2018-05-09,2018,5092.0,,,,,,,,,,False,0.0,2010-08-18,7.7,,Private Limited,1.0,0,0,2017,6204,-11569.0,6204,-2950.0,-5365,,,,5024.0,-14519.0,20723.0,-0.54,-2.34,17773.0,,,0,95240.0,1,2020-10-19,1,5092.0,2018,2018,,1,,
09113128,Cohort A,2018-05-09,2018,14803.0,,,,,,,,,,False,0.0,2014-07-02,3.9,,Charitable organization,1.0,3,0,2017,530,,530,,530,,,,,,,,,,,,0,94990.0,0,2026-01-20,2,37956.19,2018,2019,,1,,
09384058,Cohort A,2018-05-09,2018,0.0,,,,,,,,,,False,1.0,2015-01-12,3.3,,Private Limited,1.0,2,0,2017,10047,-9872.0,10734,,862,687.0,,,,-9872.0,20606.0,-1.02,-0.92,19919.0,,,0,59111.0,0,2025-12-23,5,275750.0,2018,2021,,1,,
03256294,Cohort A,2018-05-09,2018,130000.0,,,,,,,,,,False,1.0,1996-09-27,21.6,,Private Limited,1.0,0,0,2017,48534,-43472.0,57271,,13799,8737.0,,,1.0,-43472.0,100743.0,-1.12,-0.759,92006.0,,,0,82990.0,1,2019-10-31,3,155175.0,2018,2020,,0,,
07938551,Cohort A,2018-05-09,2018,0.0,,,,,,,,,,False,0.0,2012-02-07,6.3,,Private Limited,1.0,0,0,2017,385366,-655165.0,385657,,-269508,291.0,,,-2714.0,-655165.0,1040822.0,-0.59,-1.699,1040531.0,,,0,59111.0,1,2024-09-19,2,34500.0,2018,2018,,1,,
08467470,Cohort A,2018-05-22,2018,14999.0,,,,,,,,,,False,0.0,2013-04-02,5.1,,Private Limited,1.0,1,0,2017,183204,-92947.0,215004,,122057,31800.0,,,,-92947.0,307951.0,-1.97,-0.432,276151.0,,,0,59200.0,0,2025-07-31,5,63988.0,2018,2021,,1,,
05243558,Cohort A,2018-05-22,2018,14929.0,,,,,,,,,,False,0.0,2004-09-28,13.6,,Charitable organization,1.0,4,0,2017,108552,-87107.0,108552,,21445,,569418.0,-86180.0,-837.0,-87107.0,195659.0,-1.25,-0.802,195659.0,-0.151,-0.794,0,90010.0,0,2025-11-05,19,499336.0,2018,2022,,1,,
07314094,Cohort A,2018-05-23,2018,6412.0,,,,,,,,,,False,0.0,2010-07-14,7.9,,Private Limited,1.0,2,0,2017,24934,-15337.0,25290,,9953,356.0,,,,-15337.0,40627.0,-1.63,-0.606,40271.0,,,0,96020.0,0,2026-02-02,2,30322.0,2018,2022,,1,,
08043222,Cohort A,2018-05-30,2018,7200.0,,,,,,,,,,False,0.0,2012-04-24,6.1,,Private Limited,1.0,1,0,2017,182781,-7093.0,183382,-120.0,176289,601.0,,,,-7213.0,190595.0,-25.77,-0.039,189874.0,,,0,90030.0,0,2025-11-04,2,22200.0,2018,2020,,1,,
09315516,Cohort A,2018-05-30,2018,0.0,,,,,,,,,,False,1.0,2014-11-18,3.5,,Private Limited,1.0,2,0,2017,59087,-3525.0,59087,-173992.0,55562,,,,,-177517.0,236604.0,-16.76,-3.004,62612.0,,,0,59111.0,0,2025-08-27,4,642500.0,2018,2019,,1,,
08845600,Cohort C,2018-06-01,2018,156258.0,Clean Growth & Infrastructure,Micro/small,Micro/Small,No,Collaborative R&D,1.0,2.0,1.0,South West,False,,2014-01-15,4.4,South Western,Private Limited,1.0,2,0,2017,38282,-748544.0,59768,,-688776,21486.0,,,,-748544.0,-688776.0,0.051,12.52416008566457,-710262.0,,,0,61900.0,0,2025-09-30,1,156258.0,2018,2018,1.0,1,,
08597948,Cohort C,2018-06-01,2018,147379.0,Clean Growth & Infrastructure,Micro/small,Micro/Small,No,Collaborative R&D,1.0,12.0,1.0,South West,False,,2013-04-07,5.1,South Western,Private Limited,1.0,5,0,2017,105723,-33822.0,107179,-30000.0,73357,1456.0,,,,-63822.0,43357.0,3.126,0.5954711277395759,71901.0,,,0,74100.0,0,2025-09-23,1,147379.0,2018,2018,1.0,1,,
09852882,Cohort C,2018-06-01,2018,29560.0,Clean Growth & Infrastructure,Micro/small,Micro/Small,Yes,Feasibility Studies,1.0,3.0,1.0,London,False,,2015-02-11,3.3,Southern,Private Limited,1.0,1,0,2017,15680,-1587.0,16382,,14795,702.0,9800.0,8948.0,,-1587.0,14795.0,9.88,0.09687461848370163,14093.0,0.913,0.546,0,62012.0,0,2025-08-30,1,29560.0,2018,2018,1.0,1,,
04387146,Cohort A,2018-06-05,2018,11500.0,,,,,,,,,,False,0.0,2002-03-05,16.3,,Guarantee,1.0,3,0,2017,15770,-18335.0,21207,-13493.0,2872,5437.0,,,,-31828.0,53035.0,-0.86,-1.501,34105.0,,,0,90010.0,0,2026-06-03,18,349746.0,2018,2022,,1,,
04114840,Cohort A,2018-06-06,2018,0.0,,,,,,,,,,False,1.0,2000-11-27,17.5,,Private Limited,1.0,1,0,2017,16148,-142801.0,16259,-5000.0,-126542,111.0,,,,-147801.0,164060.0,-0.11,-9.09,158949.0,,,0,59111.0,0,2025-09-25,4,148445.0,2018,2022,,1,,
08729513,Cohort A,2018-06-11,2018,14999.0,,,,,,,,,,False,0.0,2013-10-11,4.7,,Private Limited,1.0,1,0,2017,42244,-26706.0,46432,,19726,4188.0,,,,-26706.0,73138.0,-1.58,-0.575,68950.0,,,0,59112.0,1,2022-02-28,5,112975.0,2018,2022,,1,,
03647235,Cohort A,2018-06-13,2018,120000.0,,,,,,,,,,False,1.0,1998-10-09,19.7,,Private Limited,0.0,3,0,2017,52128000,-14303000.0,67443000,-32322000.0,46629000,15315000.0,64326000.0,954000.0,803000.0,-46625000.0,114068000.0,-3.64,-0.691,66431000.0,0.015,0.014,0,59111.0,0,2025-10-09,2,135000.0,2018,2018,,1,,
08938376,Cohort A,2018-06-13,2018,140000.0,,,,,,,,,,False,1.0,2014-03-13,4.3,,Private Limited,1.0,5,0,2017,2674578,-3688891.0,2700252,,-988639,25674.0,2385095.0,-388198.0,325105.0,-3688891.0,6389143.0,-0.73,-1.366,6363469.0,-0.163,-0.144,0,59131.0,0,2026-05-15,2,175000.0,2018,2021,,1,,
09497840,Cohort A,2018-06-13,2018,18500.0,,,,,,,,,,False,1.0,2015-03-19,3.2,,Guarantee,1.0,12,0,2017,59659,-30619.0,70791,-36008.0,40172,11132.0,,,,-66627.0,137418.0,-1.95,-0.941,90278.0,,,0,59131.0,0,2026-03-09,1,18500.0,2018,2018,,1,,
SC331673,Cohort A,2018-06-13,2018,85000.0,,,,,,,,,,False,1.0,2007-10-01,10.7,,Guarantee,1.0,12,0,2017,224939,-157840.0,225399,,67559,460.0,37542.0,-12876.0,-38763.0,-157840.0,383239.0,-1.43,-0.7,382779.0,-0.343,-0.057,0,90020.0,0,2025-12-19,1,85000.0,2018,2018,,1,,
02324916,Cohort A,2018-06-20,2018,16880.0,,,,,,,,,,False,1.0,1988-12-05,29.5,,Charitable organization,1.0,8,0,2017,136387,-45689.0,781250,-238103.0,735561,644863.0,588371.0,105436.0,-7511.0,-283792.0,1065042.0,-2.99,-0.363,182076.0,0.179,0.135,0,90030.0,0,2025-12-27,2,51880.0,2018,2020,,1,,
04440995,Cohort A,2018-06-20,2018,16995.0,,,,,,,,,,False,1.0,2002-05-16,16.1,,Charitable organization,1.0,3,0,2017,110736,-14305.0,124396,-29089.0,110091,13660.0,,,,-43394.0,167790.0,-7.74,-0.349,125041.0,,,0,59111.0,0,2026-02-23,1,16995.0,2018,2018,,1,,
06354202,Cohort A,2018-06-20,2018,34000.0,,,,,,,,,,False,1.0,2007-08-28,10.8,,Guarantee,1.0,0,0,2017,75,,75,,75,,50970.0,21.0,,,,,,,0.0,0.28,0,59140.0,1,2020-05-31,1,34000.0,2018,2018,,0,,
NI033497,Cohort A,2018-06-20,2018,17000.0,,,,,,,,,,False,1.0,1998-01-15,20.4,,Guarantee,1.0,5,0,2017,129069,-54458.0,133531,,79073,4462.0,532622.0,3049.0,-28636.0,-54458.0,187989.0,-2.37,-0.408,183527.0,0.006,0.023,0,82990.0,0,2025-12-24,2,34000.0,2018,2020,,1,,
SC155843,Cohort A,2018-06-20,2018,17000.0,,,,,,,,,,False,1.0,1995-02-02,23.4,,Charitable organization,1.0,5,0,2017,38991,-19807.0,39823,-29897.0,20016,832.0,260301.0,29959.0,-22762.0,-49704.0,89527.0,-1.97,-1.248,58798.0,0.115,0.752,0,59112.0,0,2025-12-22,4,63475.0,2018,2022,,1,,
10258150,Cohort A,2018-06-20,2018,0.0,,,,,,,,,,False,1.0,2016-06-30,2.0,,Private Limited,1.0,3,0,2017,62111,-22266.0,63182,,40916,1071.0,,,5989.0,-22266.0,85448.0,-2.79,-0.352,84377.0,,,0,59111.0,0,2026-05-20,1,0.0,2018,2018,,1,,
02430025,Cohort A,2018-06-20,2018,17000.0,,,,,,,,,,False,1.0,1989-10-06,28.7,,Charitable organization,1.0,10,0,2017,1594999,-1035877.0,8455204,-703204.0,7419327,6860205.0,2858827.0,65987.0,-28841.0,-1739081.0,10194285.0,-1.54,-0.206,2630876.0,0.023,0.008,0,85421.0,0,2026-04-16,3,48928.0,2018,2020,,1,,
02277759,Cohort A,2018-06-20,2018,17000.0,,,,,,,,,,False,1.0,1988-07-15,29.9,,Charitable organization,1.0,9,0,2017,20691,-8663.0,20732,,12069,41.0,151679.0,-9211.0,-2093.0,-8663.0,29395.0,-2.39,-0.418,29354.0,-0.061,-0.444,0,85520.0,0,2025-09-24,1,17000.0,2018,2018,,1,,
04290554,Cohort A,2018-06-20,2018,17000.0,,,,,,,,,,False,1.0,2001-09-20,16.7,,Guarantee,1.0,8,0,2017,106510,-88801.0,107860,,19059,1350.0,,,7458.0,-88801.0,196661.0,-1.2,-0.823,195311.0,,,0,59112.0,0,2025-07-11,1,17000.0,2018,2018,,1,,
02022892,Cohort A,2018-06-20,2018,16965.0,,,,,,,,,,False,1.0,1986-05-27,32.1,,Charitable organization,1.0,9,0,2017,101151,-28540.0,108566,,80026,7415.0,192764.0,533.0,2294.0,-28540.0,137106.0,-3.54,-0.263,129691.0,0.003,0.005,0,59112.0,0,2025-12-19,3,50930.0,2018,2022,,1,,
SC332413,Cohort A,2018-06-20,2018,17000.0,,,,,,,,,,False,0.0,2007-10-15,10.7,,Charitable organization,1.0,7,0,2017,238591,-17765.0,274439,-38000.0,256674,35848.0,743192.0,-66053.0,-10152.0,-55765.0,330204.0,-13.43,-0.203,256356.0,-0.089,-0.241,0,85520.0,0,2025-12-23,2,34000.0,2018,2019,,1,,
07575935,Cohort A,2018-06-20,2018,17000.0,,,,,,,,,,False,1.0,2011-03-23,7.2,,Guarantee,1.0,0,0,2017,5251,-5070.0,5251,,181,,,,,-5070.0,10321.0,-1.04,-0.966,10321.0,,,0,90030.0,1,2023-05-17,3,44000.0,2018,2022,,1,,
03428595,Cohort A,2018-06-20,2018,13600.0,,,,,,,,,,False,1.0,1997-09-03,20.8,,Guarantee,1.0,6,0,2017,80959,-66538.0,88598,,22060,7639.0,270343.0,-1660.0,-2.0,-66538.0,155136.0,-1.22,-0.751,147497.0,-0.006,-0.019,0,90010.0,0,2026-05-12,3,43900.0,2018,2021,,1,,
NI032276,Cohort A,2018-06-20,2018,51000.0,,,,,,,,,,False,1.0,1997-04-16,21.2,,Charitable organization,1.0,5,0,2017,3701767,-1175064.0,6070169,-400000.0,4895105,2368402.0,2591937.0,138903.0,-41103.0,-1575064.0,7645233.0,-3.15,-0.259,4876831.0,0.054,0.023,0,90040.0,0,2025-12-09,2,102000.0,2018,2022,,1,,
09428489,Cohort A,2018-06-20,2018,16935.0,,,,,,,,,,False,1.0,2015-02-09,3.4,,Private Limited,1.0,1,0,2017,21018,-8891.0,21643,,12752,625.0,,,,-8891.0,30534.0,-2.36,-0.411,29909.0,,,0,85590.0,0,2025-12-21,2,33860.0,2018,2021,,1,,
04985692,Cohort A,2018-06-21,2018,50000.0,,,,,,,,,,False,0.0,2003-12-05,14.5,,Private Limited,1.0,9,0,2017,176264,-167922.0,177469,,9547,1205.0,,,14889.0,-167922.0,345391.0,-1.05,-0.946,344186.0,,,0,94110.0,0,2025-12-18,3,72598.0,2018,2021,,1,,
05964556,Cohort A,2018-06-25,2018,37133.0,,,,,,,,,,False,0.0,2006-10-12,11.7,,Guarantee,1.0,3,0,2017,37021,-23082.0,37021,,13939,,,,6045.0,-23082.0,60103.0,-1.6,-0.623,60103.0,,,0,90030.0,0,2025-11-14,3,94662.0,2018,2020,,1,,
06234800,Cohort A,2018-06-27,2018,0.0,,,,,,,,,,False,0.0,2007-05-02,11.2,,Private Limited,1.0,3,0,2017,105106,-51355.0,105106,,53751,,,,,-51355.0,156461.0,-2.05,-0.489,156461.0,,,0,90030.0,0,2025-12-08,1,0.0,2018,2018,,1,,
09152075,Cohort A,2018-06-27,2018,16630.0,,,,,,,,,,False,1.0,2014-07-29,3.9,,Private Limited,1.0,2,0,2017,46703,-102534.0,68174,-5000.0,-55714,21471.0,,,,-107534.0,175708.0,-0.46,-1.577,149237.0,,,0,59111.0,0,2026-04-28,1,16630.0,2018,2018,,1,,
03386848,Cohort A,2018-06-27,2018,200000.0,,,,,,,,,,False,0.0,1997-06-10,21.0,,Private Limited,1.0,1,0,2017,241039,-100646.0,244470,-6750.0,143824,3431.0,,,,-107396.0,351866.0,-2.39,-0.439,341685.0,,,0,59111.0,0,2026-03-18,5,386737.0,2018,2022,,1,,
10042374,Cohort A,2018-06-27,2018,0.0,,,,,,,,,,False,1.0,2016-03-03,2.3,,Private Limited,1.0,2,0,2017,27550,-44142.0,27550,,-16592,,,,,-44142.0,71692.0,-0.62,-1.602,71692.0,,,0,59111.0,0,2025-08-22,2,15500.0,2018,2019,,1,,
SC402211,Cohort C,2018-07-01,2018,194386.48,Clean Growth & Infrastructure,Micro/small,Micro/Small,Yes,Collaborative R&D,0.0,1.0,1.0,Scotland,False,,2011-06-22,7.0,Scotland,Private Limited,1.0,4,0,2017,596135,-608110.0,639370,-9193.0,31260,43235.0,,,134455.0,-617303.0,22067.0,0.98,0.965486338114081,-11975.0,,,0,43999.0,0,2025-09-29,1,194386.48,2018,2018,0.0,1,,
SC045574,Cohort C,2018-07-01,2018,706.0,Clean Growth & Infrastructure,Medium,Medium,No,Collaborative R&D,0.0,1.0,1.0,Scotland,False,,1968-01-04,50.5,Scotland,Private Limited,1.0,2,0,2017,4212995,-1029545.0,5742289,-7166311.0,4712744,1529294.0,6726429.0,-706402.0,-97311.0,-8195856.0,-2453567.0,4.092,1.427280305815329,3183450.0,-0.105,-0.123,0,43991.0,0,2025-12-22,1,706.0,2018,2018,0.0,1,,
SC517906,Cohort C,2018-07-01,2018,12315.98,Clean Growth & Infrastructure,Micro/small,Micro/Small,No,Collaborative R&D,1.0,3.0,1.0,Scotland,False,,2015-10-14,2.7,Scotland,Private Limited,1.0,3,0,2017,272218,-120157.0,283682,-409049.0,163525,11464.0,215097.0,-308144.0,,-529206.0,-245524.0,2.266,1.865490232020361,152061.0,-1.433,-1.086,0,33120.0,0,2025-12-11,1,12315.98,2018,2018,1.0,1,,
08482238,Cohort C,2018-07-01,2018,46457.0,Clean Growth & Infrastructure,Micro,Micro,Yes,Collaborative R&D,0.0,1.0,1.0,North West,False,,2013-10-04,4.7,North West,Private Limited,1.0,2,0,2017,25610,-4250.0,25610,,21360,,,,,-4250.0,21360.0,6.026,0.165950800468567,21360.0,,,0,62012.0,0,2025-11-26,1,46457.0,2018,2018,0.0,1,,
